concessionaria;mes_ano;sentido;praca;tipo_cobranca;categoria;tipo_de_veiculo;volume_total
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 1";"Passeio";902347,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 2";"Comercial";63444,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 3";"Passeio";2179,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 4";"Comercial";41779,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 5";"Passeio";218,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 6";"Comercial";21718,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 7";"Comercial";13932,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 8";"Comercial";22902,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 9";"Moto";26369,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"1 Sul (Mairiporã)";"N/I";"Outros";"Comercial";7517,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"2 (Vargem)";"N/I";"Categoria 1";"Passeio";427598,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"2 (Vargem)";"N/I";"Categoria 2";"Comercial";36622,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"2 (Vargem)";"N/I";"Categoria 3";"Passeio";1529,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"2 (Vargem)";"N/I";"Categoria 4";"Comercial";35544,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"2 (Vargem)";"N/I";"Categoria 5";"Passeio";208,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"2 (Vargem)";"N/I";"Categoria 6";"Comercial";27996,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"2 (Vargem)";"N/I";"Categoria 7";"Comercial";18124,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"2 (Vargem)";"N/I";"Categoria 8";"Comercial";37826,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"2 (Vargem)";"N/I";"Categoria 9";"Moto";11730,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"2 (Vargem)";"N/I";"Outros";"Comercial";11916,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"3 (Cambuí)";"N/I";"Categoria 1";"Passeio";290977,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"3 (Cambuí)";"N/I";"Categoria 2";"Comercial";30015,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"3 (Cambuí)";"N/I";"Categoria 3";"Passeio";1302,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"3 (Cambuí)";"N/I";"Categoria 4";"Comercial";31294,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"3 (Cambuí)";"N/I";"Categoria 5";"Passeio";202,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"3 (Cambuí)";"N/I";"Categoria 6";"Comercial";23295,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"3 (Cambuí)";"N/I";"Categoria 7";"Comercial";16380,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"3 (Cambuí)";"N/I";"Categoria 8";"Comercial";36134,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"3 (Cambuí)";"N/I";"Categoria 9";"Moto";6304,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"3 (Cambuí)";"N/I";"Outros";"Comercial";11591,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 1";"Passeio";222104,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 2";"Comercial";26887,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 3";"Passeio";1184,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 4";"Comercial";32267,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 5";"Passeio";187,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 6";"Comercial";21942,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 7";"Comercial";15496,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 8";"Comercial";38800,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 9";"Moto";3372,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"4 (São Gonçalo)";"N/I";"Outros";"Comercial";11717,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 1";"Passeio";203998,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 2";"Comercial";23556,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 3";"Passeio";1001,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 4";"Comercial";31354,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 5";"Passeio";159,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 6";"Comercial";21134,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 7";"Comercial";14177,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 8";"Comercial";41129,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 9";"Moto";2900,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Outros";"Comercial";11758,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 1";"Passeio";176773,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 2";"Comercial";23125,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 3";"Passeio";864,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 4";"Comercial";28092,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 5";"Passeio";155,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 6";"Comercial";19182,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 7";"Comercial";12414,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 8";"Comercial";25287,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 9";"Moto";2850,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Outros";"Comercial";6660,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 1";"Passeio";176885,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 2";"Comercial";21304,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 3";"Passeio";805,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 4";"Comercial";27102,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 5";"Passeio";144,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 6";"Comercial";19123,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 7";"Comercial";12226,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 8";"Comercial";26031,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 9";"Moto";4508,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Outros";"Comercial";6746,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 1";"Passeio";202091,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 2";"Comercial";23990,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 3";"Passeio";1075,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 4";"Comercial";27601,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 5";"Passeio";174,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 6";"Comercial";19905,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 7";"Comercial";12115,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 8";"Comercial";25478,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 9";"Moto";4421,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Crescente";"8 (Itatiaiuçu)";"N/I";"Outros";"Comercial";6750,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 1";"Passeio";789942,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 2";"Comercial";63638,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 3";"Passeio";2021,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 4";"Comercial";38134,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 5";"Passeio";223,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 6";"Comercial";21022,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 7";"Comercial";14754,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 8";"Comercial";21374,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 9";"Moto";24434,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Outros";"Comercial";5839,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"2 (Vargem)";"N/I";"Categoria 1";"Passeio";349660,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"2 (Vargem)";"N/I";"Categoria 2";"Comercial";35085,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"2 (Vargem)";"N/I";"Categoria 3";"Passeio";1321,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"2 (Vargem)";"N/I";"Categoria 4";"Comercial";37074,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"2 (Vargem)";"N/I";"Categoria 5";"Passeio";200,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"2 (Vargem)";"N/I";"Categoria 6";"Comercial";25850,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"2 (Vargem)";"N/I";"Categoria 7";"Comercial";22260,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"2 (Vargem)";"N/I";"Categoria 8";"Comercial";35608,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"2 (Vargem)";"N/I";"Categoria 9";"Moto";10514,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"2 (Vargem)";"N/I";"Outros";"Comercial";10155,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 1";"Passeio";228984,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 2";"Comercial";28417,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 3";"Passeio";1039,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 4";"Comercial";33696,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 5";"Passeio";177,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 6";"Comercial";21825,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 7";"Comercial";19763,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 8";"Comercial";33223,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 9";"Moto";5720,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"3 (Cambuí)";"N/I";"Outros";"Comercial";9635,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 1";"Passeio";167383,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 2";"Comercial";24545,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 3";"Passeio";1094,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 4";"Comercial";35588,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 5";"Passeio";176,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 6";"Comercial";22842,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 7";"Comercial";18517,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 8";"Comercial";33685,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 9";"Moto";2738,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"4 (São Gonçalo)";"N/I";"Outros";"Comercial";8457,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 1";"Passeio";158119,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 2";"Comercial";22002,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 3";"Passeio";936,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 4";"Comercial";35144,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 5";"Passeio";152,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 6";"Comercial";24349,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 7";"Comercial";16993,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 8";"Comercial";31229,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 9";"Moto";2644,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Outros";"Comercial";7550,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 1";"Passeio";136465,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 2";"Comercial";19513,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 3";"Passeio";770,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 4";"Comercial";30620,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 5";"Passeio";138,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 6";"Comercial";18220,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 7";"Comercial";15101,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 8";"Comercial";27427,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 9";"Moto";2572,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Outros";"Comercial";6313,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 1";"Passeio";139379,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 2";"Comercial";19585,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 3";"Passeio";807,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 4";"Comercial";29437,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 5";"Passeio";143,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 6";"Comercial";17666,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 7";"Comercial";14833,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 8";"Comercial";26859,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 9";"Moto";4233,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Outros";"Comercial";6039,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 1";"Passeio";169181,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 2";"Comercial";22361,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 3";"Passeio";1013,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 4";"Comercial";29916,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 5";"Passeio";167,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 6";"Comercial";17919,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 7";"Comercial";14906,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 8";"Comercial";26424,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 9";"Moto";4209,00
"AUTOPISTA FERNÃO DIAS";"01/01/2019";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Outros";"Comercial";5841,00
"AUTOPISTA FERNÃO DIAS";"01/02/2019";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 1";"Passeio";720706,00
"AUTOPISTA FERNÃO DIAS";"01/02/2019";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 2";"Comercial";63358,00
"AUTOPISTA FERNÃO DIAS";"01/02/2019";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 3";"Passeio";1583,00
"AUTOPISTA FERNÃO DIAS";"01/02/2019";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 4";"Comercial";39910,00
"AUTOPISTA FERNÃO DIAS";"01/02/2019";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 5";"Passeio";180,00
"AUTOPISTA FERNÃO DIAS";"01/02/2019";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 6";"Comercial";21369,00
"AUTOPISTA FERNÃO DIAS";"01/02/2019";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 7";"Comercial";14424,00
"AUTOPISTA FERNÃO DIAS";"01/02/2019";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 8";"Comercial";25146,00
"AUTOPISTA FERNÃO DIAS";"01/02/2019";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 9";"Moto";23217,00
"AUTOPISTA FERNÃO DIAS";"01/02/2019";"Crescente";"1 Sul (Mairiporã)";"N/I";"Outros";"Comercial";17257,00
"AUTOPISTA FERNÃO DIAS";"01/02/2019";"Crescente";"2 (Vargem)";"N/I";"Categoria 1";"Passeio";278504,00
"AUTOPISTA FERNÃO DIAS";"01/02/2019";"Crescente";"2 (Vargem)";"N/I";"Categoria 2";"Comercial";35613,00
"AUTOPISTA FERNÃO DIAS";"01/02/2019";"Crescente";"2 (Vargem)";"N/I";"Categoria 3";"Passeio";988,00
"AUTOPISTA FERNÃO DIAS";"01/02/2019";"Crescente";"2 (Vargem)";"N/I";"Categoria 4";"Comercial";32703,00
"AUTOPISTA FERNÃO DIAS";"01/02/2019";"Crescente";"2 (Vargem)";"N/I";"Categoria 5";"Passeio";194,00
"AUTOPISTA FERNÃO DIAS";"01/02/2019";"Crescente";"2 (Vargem)";"N/I";"Categoria 6";"Comercial";26480,00
"AUTOPISTA FERNÃO DIAS";"01/02/2019";"Crescente";"2 (Vargem)";"N/I";"Categoria 7";"Comercial";19176,00
"AUTOPISTA FERNÃO DIAS";"01/02/2019";"Crescente";"2 (Vargem)";"N/I";"Categoria 8";"Comercial";39201,00
"AUTOPISTA FERNÃO DIAS";"01/02/2019";"Crescente";"2 (Vargem)";"N/I";"Categoria 9";"Moto";8971,00
"AUTOPISTA FERNÃO DIAS";"01/02/2019";"Crescente";"2 (Vargem)";"N/I";"Outros";"Comercial";23422,00
"AUTOPISTA FERNÃO DIAS";"01/02/2019";"Crescente";"3 (Cambuí)";"N/I";"Categoria 1";"Passeio";172444,00
"AUTOPISTA FERNÃO DIAS";"01/02/2019";"Crescente";"3 (Cambuí)";"N/I";"Categoria 2";"Comercial";28492,00
"AUTOPISTA FERNÃO DIAS";"01/02/2019";"Crescente";"3 (Cambuí)";"N/I";"Categoria 3";"Passeio";826,00
"AUTOPISTA FERNÃO DIAS";"01/02/2019";"Crescente";"3 (Cambuí)";"N/I";"Categoria 4";"Comercial";28810,00
"AUTOPISTA FERNÃO DIAS";"01/02/2019";"Crescente";"3 (Cambuí)";"N/I";"Categoria 5";"Passeio";162,00
"AUTOPISTA FERNÃO DIAS";"01/02/2019";"Crescente";"3 (Cambuí)";"N/I";"Categoria 6";"Comercial";22109,00
"AUTOPISTA FERNÃO DIAS";"01/02/2019";"Crescente";"3 (Cambuí)";"N/I";"Categoria 7";"Comercial";17039,00
"AUTOPISTA FERNÃO DIAS";"01/02/2019";"Crescente";"3 (Cambuí)";"N/I";"Categoria 8";"Comercial";37343,00
"AUTOPISTA FERNÃO DIAS";"01/02/2019";"Crescente";"3 (Cambuí)";"N/I";"Categoria 9";"Moto";4446,00
"AUTOPISTA FERNÃO DIAS";"01/02/2019";"Crescente";"3 (Cambuí)";"N/I";"Outros";"Comercial";22909,00
"AUTOPISTA FERNÃO DIAS";"01/02/2019";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 1";"Passeio";118602,00
"AUTOPISTA FERNÃO DIAS";"01/02/2019";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 2";"Comercial";25609,00
"AUTOPISTA FERNÃO DIAS";"01/02/2019";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 3";"Passeio";815,00
"AUTOPISTA FERNÃO DIAS";"01/02/2019";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 4";"Comercial";29964,00
