concessionaria;mes_ano;sentido;praca;tipo_cobranca;categoria;tipo_de_veiculo;volume_total
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"2 (Vargem)";"N/I";"Categoria 5";"Passeio";116,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"2 (Vargem)";"N/I";"Categoria 6";"Comercial";10381,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"2 (Vargem)";"N/I";"Categoria 7";"Comercial";29578,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"2 (Vargem)";"N/I";"Categoria 8";"Comercial";32087,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"2 (Vargem)";"N/I";"Categoria 9";"Moto";10893,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"2 (Vargem)";"N/I";"Outros";"Comercial";10340,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 1";"Passeio";209049,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 2";"Comercial";23553,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 3";"Passeio";1063,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 4";"Comercial";40871,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 5";"Passeio";92,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 6";"Comercial";9467,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 7";"Comercial";26547,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 8";"Comercial";30429,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 9";"Moto";6295,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"3 (Cambuí)";"N/I";"Outros";"Comercial";10743,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 1";"Passeio";154834,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 2";"Comercial";18962,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 3";"Passeio";1028,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 4";"Comercial";43674,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 5";"Passeio";99,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 6";"Comercial";11053,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 7";"Comercial";25533,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 8";"Comercial";32687,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 9";"Moto";2744,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"4 (São Gonçalo)";"N/I";"Outros";"Comercial";11366,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 1";"Passeio";143390,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 2";"Comercial";16745,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 3";"Passeio";1006,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 4";"Comercial";43483,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 5";"Passeio";90,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 6";"Comercial";10427,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 7";"Comercial";24726,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 8";"Comercial";34770,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 9";"Moto";2330,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Outros";"Comercial";11477,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 1";"Passeio";124188,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 2";"Comercial";15648,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 3";"Passeio";865,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 4";"Comercial";38166,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 5";"Passeio";92,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 6";"Comercial";9740,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 7";"Comercial";22533,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 8";"Comercial";27359,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 9";"Moto";2389,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Outros";"Comercial";6783,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 1";"Passeio";129549,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 2";"Comercial";15307,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 3";"Passeio";874,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 4";"Comercial";37270,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 5";"Passeio";107,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 6";"Comercial";9308,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 7";"Comercial";22019,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 8";"Comercial";26648,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 9";"Moto";3359,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Outros";"Comercial";7024,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 1";"Passeio";158348,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 2";"Comercial";17790,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 3";"Passeio";963,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 4";"Comercial";38946,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 5";"Passeio";113,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 6";"Comercial";9462,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 7";"Comercial";22275,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 8";"Comercial";26727,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 9";"Moto";3673,00
"AUTOPISTA FERNÃO DIAS";"01/01/2014";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Outros";"Comercial";6923,00
"AUTOPISTA FERNÃO DIAS";"01/02/2014";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 1";"Passeio";681907,00
"AUTOPISTA FERNÃO DIAS";"01/02/2014";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 2";"Comercial";55797,00
"AUTOPISTA FERNÃO DIAS";"01/02/2014";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 3";"Passeio";1277,00
"AUTOPISTA FERNÃO DIAS";"01/02/2014";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 4";"Comercial";57721,00
"AUTOPISTA FERNÃO DIAS";"01/02/2014";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 5";"Passeio";91,00
"AUTOPISTA FERNÃO DIAS";"01/02/2014";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 6";"Comercial";10754,00
"AUTOPISTA FERNÃO DIAS";"01/02/2014";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 7";"Comercial";27742,00
"AUTOPISTA FERNÃO DIAS";"01/02/2014";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 8";"Comercial";23732,00
"AUTOPISTA FERNÃO DIAS";"01/02/2014";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 9";"Moto";20802,00
"AUTOPISTA FERNÃO DIAS";"01/02/2014";"Crescente";"1 Sul (Mairiporã)";"N/I";"Outros";"Comercial";7093,00
"AUTOPISTA FERNÃO DIAS";"01/02/2014";"Crescente";"2 (Vargem)";"N/I";"Categoria 1";"Passeio";251249,00
"AUTOPISTA FERNÃO DIAS";"01/02/2014";"Crescente";"2 (Vargem)";"N/I";"Categoria 2";"Comercial";26116,00
"AUTOPISTA FERNÃO DIAS";"01/02/2014";"Crescente";"2 (Vargem)";"N/I";"Categoria 3";"Passeio";892,00
"AUTOPISTA FERNÃO DIAS";"01/02/2014";"Crescente";"2 (Vargem)";"N/I";"Categoria 4";"Comercial";43911,00
"AUTOPISTA FERNÃO DIAS";"01/02/2014";"Crescente";"2 (Vargem)";"N/I";"Categoria 5";"Passeio";107,00
"AUTOPISTA FERNÃO DIAS";"01/02/2014";"Crescente";"2 (Vargem)";"N/I";"Categoria 6";"Comercial";11774,00
"AUTOPISTA FERNÃO DIAS";"01/02/2014";"Crescente";"2 (Vargem)";"N/I";"Categoria 7";"Comercial";30996,00
"AUTOPISTA FERNÃO DIAS";"01/02/2014";"Crescente";"2 (Vargem)";"N/I";"Categoria 8";"Comercial";34185,00
"AUTOPISTA FERNÃO DIAS";"01/02/2014";"Crescente";"2 (Vargem)";"N/I";"Categoria 9";"Moto";10016,00
"AUTOPISTA FERNÃO DIAS";"01/02/2014";"Crescente";"2 (Vargem)";"N/I";"Outros";"Comercial";10902,00
"AUTOPISTA FERNÃO DIAS";"01/02/2014";"Crescente";"3 (Cambuí)";"N/I";"Categoria 1";"Passeio";161104,00
"AUTOPISTA FERNÃO DIAS";"01/02/2014";"Crescente";"3 (Cambuí)";"N/I";"Categoria 2";"Comercial";21537,00
"AUTOPISTA FERNÃO DIAS";"01/02/2014";"Crescente";"3 (Cambuí)";"N/I";"Categoria 3";"Passeio";773,00
"AUTOPISTA FERNÃO DIAS";"01/02/2014";"Crescente";"3 (Cambuí)";"N/I";"Categoria 4";"Comercial";39432,00
"AUTOPISTA FERNÃO DIAS";"01/02/2014";"Crescente";"3 (Cambuí)";"N/I";"Categoria 5";"Passeio";93,00
"AUTOPISTA FERNÃO DIAS";"01/02/2014";"Crescente";"3 (Cambuí)";"N/I";"Categoria 6";"Comercial";10753,00
"AUTOPISTA FERNÃO DIAS";"01/02/2014";"Crescente";"3 (Cambuí)";"N/I";"Categoria 7";"Comercial";27927,00
"AUTOPISTA FERNÃO DIAS";"01/02/2014";"Crescente";"3 (Cambuí)";"N/I";"Categoria 8";"Comercial";32841,00
"AUTOPISTA FERNÃO DIAS";"01/02/2014";"Crescente";"3 (Cambuí)";"N/I";"Categoria 9";"Moto";5580,00
"AUTOPISTA FERNÃO DIAS";"01/02/2014";"Crescente";"3 (Cambuí)";"N/I";"Outros";"Comercial";11097,00
"AUTOPISTA FERNÃO DIAS";"01/02/2014";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 1";"Passeio";113691,00
"AUTOPISTA FERNÃO DIAS";"01/02/2014";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 2";"Comercial";17533,00
"AUTOPISTA FERNÃO DIAS";"01/02/2014";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 3";"Passeio";775,00
