concessionaria;mes_ano;sentido;praca;tipo_cobranca;categoria;tipo_de_veiculo;volume_total
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"2 (Vargem)";"N/I";"Categoria 6";"Comercial";26719,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"2 (Vargem)";"N/I";"Categoria 7";"Comercial";17963,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"2 (Vargem)";"N/I";"Categoria 8";"Comercial";24585,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"2 (Vargem)";"N/I";"Categoria 9";"Moto";9554,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"2 (Vargem)";"N/I";"Outros";"Comercial";9751,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"3 (Cambuí)";"N/I";"Categoria 1";"Passeio";280845,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"3 (Cambuí)";"N/I";"Categoria 2";"Comercial";27285,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"3 (Cambuí)";"N/I";"Categoria 3";"Passeio";1138,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"3 (Cambuí)";"N/I";"Categoria 4";"Comercial";31336,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"3 (Cambuí)";"N/I";"Categoria 5";"Passeio";165,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"3 (Cambuí)";"N/I";"Categoria 6";"Comercial";23068,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"3 (Cambuí)";"N/I";"Categoria 7";"Comercial";16605,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"3 (Cambuí)";"N/I";"Categoria 8";"Comercial";24394,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"3 (Cambuí)";"N/I";"Categoria 9";"Moto";5164,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"3 (Cambuí)";"N/I";"Outros";"Comercial";9790,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 1";"Passeio";215292,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 2";"Comercial";24686,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 3";"Passeio";1218,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 4";"Comercial";33779,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 5";"Passeio";165,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 6";"Comercial";22151,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 7";"Comercial";16451,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 8";"Comercial";26886,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 9";"Moto";2812,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"4 (São Gonçalo)";"N/I";"Outros";"Comercial";10530,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 1";"Passeio";199285,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 2";"Comercial";21773,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 3";"Passeio";1079,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 4";"Comercial";32039,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 5";"Passeio";160,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 6";"Comercial";21007,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 7";"Comercial";15053,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 8";"Comercial";28977,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 9";"Moto";2619,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Outros";"Comercial";11043,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 1";"Passeio";173182,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 2";"Comercial";19856,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 3";"Passeio";966,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 4";"Comercial";28868,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 5";"Passeio";156,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 6";"Comercial";19650,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 7";"Comercial";12884,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 8";"Comercial";19604,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 9";"Moto";2453,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Outros";"Comercial";6550,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 1";"Passeio";172762,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 2";"Comercial";19543,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 3";"Passeio";836,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 4";"Comercial";26740,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 5";"Passeio";141,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 6";"Comercial";19462,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 7";"Comercial";12945,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 8";"Comercial";19238,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 9";"Moto";4451,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Outros";"Comercial";6334,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 1";"Passeio";196534,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 2";"Comercial";21898,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 3";"Passeio";1019,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 4";"Comercial";27399,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 5";"Passeio";181,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 6";"Comercial";19865,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 7";"Comercial";12804,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 8";"Comercial";18496,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 9";"Moto";4277,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Crescente";"8 (Itatiaiuçu)";"N/I";"Outros";"Comercial";6328,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 1";"Passeio";737630,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 2";"Comercial";58355,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 3";"Passeio";1643,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 4";"Comercial";40536,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 5";"Passeio";205,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 6";"Comercial";20849,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 7";"Comercial";16048,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 8";"Comercial";16112,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 9";"Moto";21328,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Outros";"Comercial";5614,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"2 (Vargem)";"N/I";"Categoria 1";"Passeio";329854,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"2 (Vargem)";"N/I";"Categoria 2";"Comercial";32192,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"2 (Vargem)";"N/I";"Categoria 3";"Passeio";997,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"2 (Vargem)";"N/I";"Categoria 4";"Comercial";37067,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"2 (Vargem)";"N/I";"Categoria 5";"Passeio";161,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"2 (Vargem)";"N/I";"Categoria 6";"Comercial";23878,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"2 (Vargem)";"N/I";"Categoria 7";"Comercial";21522,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"2 (Vargem)";"N/I";"Categoria 8";"Comercial";25613,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"2 (Vargem)";"N/I";"Categoria 9";"Moto";8747,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"2 (Vargem)";"N/I";"Outros";"Comercial";8344,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 1";"Passeio";219406,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 2";"Comercial";26080,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 3";"Passeio";942,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 4";"Comercial";33291,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 5";"Passeio";162,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 6";"Comercial";20961,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 7";"Comercial";19610,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 8";"Comercial";24261,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 9";"Moto";4782,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"3 (Cambuí)";"N/I";"Outros";"Comercial";8167,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 1";"Passeio";161161,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 2";"Comercial";22785,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 3";"Passeio";1096,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 4";"Comercial";36115,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 5";"Passeio";170,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 6";"Comercial";21900,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 7";"Comercial";19132,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 8";"Comercial";25904,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 9";"Moto";2230,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"4 (São Gonçalo)";"N/I";"Outros";"Comercial";7898,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 1";"Passeio";154200,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 2";"Comercial";20010,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 3";"Passeio";964,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 4";"Comercial";35320,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 5";"Passeio";143,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 6";"Comercial";23067,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 7";"Comercial";17576,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 8";"Comercial";25269,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 9";"Moto";2359,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Outros";"Comercial";7048,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 1";"Passeio";133195,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 2";"Comercial";18302,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 3";"Passeio";836,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 4";"Comercial";30920,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 5";"Passeio";136,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 6";"Comercial";17164,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 7";"Comercial";15483,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 8";"Comercial";22164,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 9";"Moto";2314,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Outros";"Comercial";6131,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 1";"Passeio";136070,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 2";"Comercial";17825,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 3";"Passeio";856,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 4";"Comercial";28636,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 5";"Passeio";138,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 6";"Comercial";16885,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 7";"Comercial";15273,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 8";"Comercial";21430,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 9";"Moto";4209,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Outros";"Comercial";6052,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 1";"Passeio";165315,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 2";"Comercial";20476,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 3";"Passeio";1028,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 4";"Comercial";29454,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 5";"Passeio";161,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 6";"Comercial";16993,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 7";"Comercial";15246,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 8";"Comercial";21191,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 9";"Moto";4131,00
"AUTOPISTA FERNÃO DIAS";"01/01/2018";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Outros";"Comercial";5698,00
"AUTOPISTA FERNÃO DIAS";"01/02/2018";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 1";"Passeio";711750,00
"AUTOPISTA FERNÃO DIAS";"01/02/2018";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 2";"Comercial";56706,00
"AUTOPISTA FERNÃO DIAS";"01/02/2018";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 3";"Passeio";1561,00
"AUTOPISTA FERNÃO DIAS";"01/02/2018";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 4";"Comercial";38448,00
"AUTOPISTA FERNÃO DIAS";"01/02/2018";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 5";"Passeio";169,00
"AUTOPISTA FERNÃO DIAS";"01/02/2018";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 6";"Comercial";20528,00
"AUTOPISTA FERNÃO DIAS";"01/02/2018";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 7";"Comercial";14519,00
"AUTOPISTA FERNÃO DIAS";"01/02/2018";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 8";"Comercial";15217,00
"AUTOPISTA FERNÃO DIAS";"01/02/2018";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 9";"Moto";22854,00
"AUTOPISTA FERNÃO DIAS";"01/02/2018";"Crescente";"1 Sul (Mairiporã)";"N/I";"Outros";"Comercial";7575,00
"AUTOPISTA FERNÃO DIAS";"01/02/2018";"Crescente";"2 (Vargem)";"N/I";"Categoria 1";"Passeio";294248,00
"AUTOPISTA FERNÃO DIAS";"01/02/2018";"Crescente";"2 (Vargem)";"N/I";"Categoria 2";"Comercial";30926,00
"AUTOPISTA FERNÃO DIAS";"01/02/2018";"Crescente";"2 (Vargem)";"N/I";"Categoria 3";"Passeio";1049,00
"AUTOPISTA FERNÃO DIAS";"01/02/2018";"Crescente";"2 (Vargem)";"N/I";"Categoria 4";"Comercial";31848,00
"AUTOPISTA FERNÃO DIAS";"01/02/2018";"Crescente";"2 (Vargem)";"N/I";"Categoria 5";"Passeio";143,00
"AUTOPISTA FERNÃO DIAS";"01/02/2018";"Crescente";"2 (Vargem)";"N/I";"Categoria 6";"Comercial";24648,00
"AUTOPISTA FERNÃO DIAS";"01/02/2018";"Crescente";"2 (Vargem)";"N/I";"Categoria 7";"Comercial";17305,00
"AUTOPISTA FERNÃO DIAS";"01/02/2018";"Crescente";"2 (Vargem)";"N/I";"Categoria 8";"Comercial";24217,00
"AUTOPISTA FERNÃO DIAS";"01/02/2018";"Crescente";"2 (Vargem)";"N/I";"Categoria 9";"Moto";10020,00
"AUTOPISTA FERNÃO DIAS";"01/02/2018";"Crescente";"2 (Vargem)";"N/I";"Outros";"Comercial";10701,00
"AUTOPISTA FERNÃO DIAS";"01/02/2018";"Crescente";"3 (Cambuí)";"N/I";"Categoria 1";"Passeio";186529,00
"AUTOPISTA FERNÃO DIAS";"01/02/2018";"Crescente";"3 (Cambuí)";"N/I";"Categoria 2";"Comercial";24751,00
"AUTOPISTA FERNÃO DIAS";"01/02/2018";"Crescente";"3 (Cambuí)";"N/I";"Categoria 3";"Passeio";861,00
"AUTOPISTA FERNÃO DIAS";"01/02/2018";"Crescente";"3 (Cambuí)";"N/I";"Categoria 4";"Comercial";27018,00
"AUTOPISTA FERNÃO DIAS";"01/02/2018";"Crescente";"3 (Cambuí)";"N/I";"Categoria 5";"Passeio";127,00
"AUTOPISTA FERNÃO DIAS";"01/02/2018";"Crescente";"3 (Cambuí)";"N/I";"Categoria 6";"Comercial";21430,00
"AUTOPISTA FERNÃO DIAS";"01/02/2018";"Crescente";"3 (Cambuí)";"N/I";"Categoria 7";"Comercial";15922,00
"AUTOPISTA FERNÃO DIAS";"01/02/2018";"Crescente";"3 (Cambuí)";"N/I";"Categoria 8";"Comercial";23696,00
"AUTOPISTA FERNÃO DIAS";"01/02/2018";"Crescente";"3 (Cambuí)";"N/I";"Categoria 9";"Moto";4874,00
"AUTOPISTA FERNÃO DIAS";"01/02/2018";"Crescente";"3 (Cambuí)";"N/I";"Outros";"Comercial";10861,00
"AUTOPISTA FERNÃO DIAS";"01/02/2018";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 1";"Passeio";129143,00
"AUTOPISTA FERNÃO DIAS";"01/02/2018";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 2";"Comercial";22116,00
"AUTOPISTA FERNÃO DIAS";"01/02/2018";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 3";"Passeio";848,00
