concessionaria;mes_ano;sentido;praca;tipo_cobranca;categoria;tipo_de_veiculo;volume_total
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"3 (Cambuí)";"N/I";"Categoria 9";"Moto";6981,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"3 (Cambuí)";"N/I";"Outros";"Comercial";11115,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 1";"Passeio";146618,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 2";"Comercial";18250,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 3";"Passeio";598,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 4";"Comercial";42708,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 5";"Passeio";60,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 6";"Comercial";6743,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 7";"Comercial";30230,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 8";"Comercial";14273,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 9";"Moto";2834,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"4 (São Gonçalo)";"N/I";"Outros";"Comercial";12195,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 1";"Passeio";137435,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 2";"Comercial";16447,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 3";"Passeio";627,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 4";"Comercial";43428,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 5";"Passeio";64,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 6";"Comercial";6874,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 7";"Comercial";29598,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 8";"Comercial";15571,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 9";"Moto";2363,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Outros";"Comercial";11435,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 1";"Passeio";115931,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 2";"Comercial";14725,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 3";"Passeio";532,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 4";"Comercial";37081,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 5";"Passeio";59,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 6";"Comercial";6653,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 7";"Comercial";24881,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 8";"Comercial";14118,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 9";"Moto";2018,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Outros";"Comercial";4160,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 1";"Passeio";117295,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 2";"Comercial";14178,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 3";"Passeio";560,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 4";"Comercial";35456,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 5";"Passeio";69,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 6";"Comercial";6562,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 7";"Comercial";24209,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 8";"Comercial";13463,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 9";"Moto";2851,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Outros";"Comercial";3830,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 1";"Passeio";138808,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 2";"Comercial";16451,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 3";"Passeio";611,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 4";"Comercial";36589,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 5";"Passeio";69,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 6";"Comercial";6539,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 7";"Comercial";24509,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 8";"Comercial";10323,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 9";"Moto";3569,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"8 (Itatiaiuçu)";"N/I";"Outros";"Comercial";7148,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"2 (Vargem)";"N/I";"Categoria 1";"Passeio";237605,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"2 (Vargem)";"N/I";"Categoria 2";"Comercial";22701,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"2 (Vargem)";"N/I";"Categoria 3";"Passeio";613,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"2 (Vargem)";"N/I";"Categoria 4";"Comercial";39718,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"2 (Vargem)";"N/I";"Categoria 5";"Passeio";57,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"2 (Vargem)";"N/I";"Categoria 6";"Comercial";7047,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"2 (Vargem)";"N/I";"Categoria 7";"Comercial";29989,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"2 (Vargem)";"N/I";"Categoria 8";"Comercial";13618,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"2 (Vargem)";"N/I";"Categoria 9";"Moto";7679,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"2 (Vargem)";"N/I";"Outros";"Comercial";9193,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 1";"Passeio";170555,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 2";"Comercial";20315,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 3";"Passeio";529,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 4";"Comercial";37738,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 5";"Passeio";45,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 6";"Comercial";6292,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 7";"Comercial";27974,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 8";"Comercial";10835,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 9";"Moto";5968,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"3 (Cambuí)";"N/I";"Outros";"Comercial";11332,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 1";"Passeio";132247,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 2";"Comercial";17811,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 3";"Passeio";562,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 4";"Comercial";41673,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 5";"Passeio";57,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 6";"Comercial";6676,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 7";"Comercial";29720,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 8";"Comercial";13300,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 9";"Moto";2551,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"4 (São Gonçalo)";"N/I";"Outros";"Comercial";12508,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 1";"Passeio";120775,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 2";"Comercial";15031,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 3";"Passeio";563,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 4";"Comercial";39680,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 5";"Passeio";59,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 6";"Comercial";6334,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 7";"Comercial";27199,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 8";"Comercial";14181,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 9";"Moto";2063,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Outros";"Comercial";10502,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 1";"Passeio";105382,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 2";"Comercial";13611,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 3";"Passeio";490,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 4";"Comercial";34343,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 5";"Passeio";55,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 6";"Comercial";6198,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 7";"Comercial";23135,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 8";"Comercial";5371,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 9";"Moto";1846,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Outros";"Comercial";11588,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 1";"Passeio";110061,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 2";"Comercial";13246,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 3";"Passeio";527,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 4";"Comercial";33246,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 5";"Passeio";66,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 6";"Comercial";6178,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 7";"Comercial";22765,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 8";"Comercial";4718,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 9";"Moto";2701,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Outros";"Comercial";11599,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 1";"Passeio";134155,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 2";"Comercial";15340,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 3";"Passeio";588,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 4";"Comercial";34290,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 5";"Passeio";66,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 6";"Comercial";6157,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 7";"Comercial";22975,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 8";"Comercial";9242,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 9";"Moto";3502,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Outros";"Comercial";7310,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"2 (Vargem)";"N/I";"Categoria 1";"Passeio";214589,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"2 (Vargem)";"N/I";"Categoria 2";"Comercial";22503,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"2 (Vargem)";"N/I";"Categoria 3";"Passeio";522,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"2 (Vargem)";"N/I";"Categoria 4";"Comercial";39416,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"2 (Vargem)";"N/I";"Categoria 5";"Passeio";42,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"2 (Vargem)";"N/I";"Categoria 6";"Comercial";7461,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"2 (Vargem)";"N/I";"Categoria 7";"Comercial";30636,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"2 (Vargem)";"N/I";"Categoria 8";"Comercial";11999,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"2 (Vargem)";"N/I";"Categoria 9";"Moto";8797,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"2 (Vargem)";"N/I";"Outros";"Comercial";11022,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"3 (Cambuí)";"N/I";"Categoria 1";"Passeio";146704,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"3 (Cambuí)";"N/I";"Categoria 2";"Comercial";20058,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"3 (Cambuí)";"N/I";"Categoria 3";"Passeio";431,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"3 (Cambuí)";"N/I";"Categoria 4";"Comercial";36690,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"3 (Cambuí)";"N/I";"Categoria 5";"Passeio";43,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"3 (Cambuí)";"N/I";"Categoria 6";"Comercial";6924,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"3 (Cambuí)";"N/I";"Categoria 7";"Comercial";28313,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"3 (Cambuí)";"N/I";"Categoria 8";"Comercial";10969,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"3 (Cambuí)";"N/I";"Categoria 9";"Moto";6333,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"3 (Cambuí)";"N/I";"Outros";"Comercial";11529,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 1";"Passeio";102706,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 2";"Comercial";17179,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 3";"Passeio";420,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 4";"Comercial";39758,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 5";"Passeio";49,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 6";"Comercial";7125,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 7";"Comercial";29340,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 8";"Comercial";12712,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 9";"Moto";2374,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"4 (São Gonçalo)";"N/I";"Outros";"Comercial";12901,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 1";"Passeio";93626,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 2";"Comercial";14881,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 3";"Passeio";447,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 4";"Comercial";38620,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 5";"Passeio";54,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 6";"Comercial";7099,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 7";"Comercial";27780,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 8";"Comercial";13906,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 9";"Moto";1991,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Outros";"Comercial";11287,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 1";"Passeio";78306,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 2";"Comercial";13175,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 3";"Passeio";359,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 4";"Comercial";32927,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 5";"Passeio";61,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 6";"Comercial";6892,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 7";"Comercial";23479,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 8";"Comercial";13326,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 9";"Moto";1658,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Outros";"Comercial";3771,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 1";"Passeio";82845,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 2";"Comercial";12617,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 3";"Passeio";388,00
