concessionaria;mes_ano;sentido;praca;tipo_cobranca;categoria;tipo_de_veiculo;volume_total
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 7";"Comercial";24490,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 8";"Comercial";17111,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 9";"Moto";2155,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Outros";"Comercial";7018,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 1";"Passeio";134852,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 2";"Comercial";12795,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 3";"Passeio";687,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 4";"Comercial";34803,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 5";"Passeio";59,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 6";"Comercial";7913,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 7";"Comercial";24455,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 8";"Comercial";16810,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 9";"Moto";2934,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Outros";"Comercial";7081,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 1";"Passeio";156283,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 2";"Comercial";15608,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 3";"Passeio";749,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 4";"Comercial";36359,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 5";"Passeio";63,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 6";"Comercial";7658,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 7";"Comercial";24825,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 8";"Comercial";17343,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 9";"Moto";3105,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"8 (Itatiaiuçu)";"N/I";"Outros";"Comercial";6859,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 1";"Passeio";626067,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 2";"Comercial";48044,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 3";"Passeio";1153,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 4";"Comercial";50825,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 5";"Passeio";79,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 6";"Comercial";7232,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 7";"Comercial";30421,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 8";"Comercial";19499,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 9";"Moto";19864,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Outros";"Comercial";7992,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"2 (Vargem)";"N/I";"Categoria 1";"Passeio";251505,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"2 (Vargem)";"N/I";"Categoria 2";"Comercial";24808,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"2 (Vargem)";"N/I";"Categoria 3";"Passeio";897,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"2 (Vargem)";"N/I";"Categoria 4";"Comercial";44286,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"2 (Vargem)";"N/I";"Categoria 5";"Passeio";66,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"2 (Vargem)";"N/I";"Categoria 6";"Comercial";8845,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"2 (Vargem)";"N/I";"Categoria 7";"Comercial";32614,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"2 (Vargem)";"N/I";"Categoria 8";"Comercial";23261,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"2 (Vargem)";"N/I";"Categoria 9";"Moto";9526,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"2 (Vargem)";"N/I";"Outros";"Comercial";10918,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 1";"Passeio";169988,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 2";"Comercial";21653,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 3";"Passeio";761,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 4";"Comercial";40953,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 5";"Passeio";55,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 6";"Comercial";8228,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 7";"Comercial";29793,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 8";"Comercial";22598,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 9";"Moto";5826,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"3 (Cambuí)";"N/I";"Outros";"Comercial";10338,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 1";"Passeio";128849,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 2";"Comercial";17854,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 3";"Passeio";779,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 4";"Comercial";43892,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 5";"Passeio";66,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 6";"Comercial";8766,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 7";"Comercial";30046,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 8";"Comercial";25068,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 9";"Moto";2400,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"4 (São Gonçalo)";"N/I";"Outros";"Comercial";9971,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 1";"Passeio";121971,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 2";"Comercial";15963,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 3";"Passeio";757,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 4";"Comercial";43012,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 5";"Passeio";66,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 6";"Comercial";8390,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 7";"Comercial";28320,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 8";"Comercial";24287,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 9";"Moto";2049,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Outros";"Comercial";10385,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 1";"Passeio";105870,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 2";"Comercial";14328,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 3";"Passeio";678,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 4";"Comercial";37926,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 5";"Passeio";61,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 6";"Comercial";8131,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 7";"Comercial";24984,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 8";"Comercial";18951,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 9";"Moto";1828,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Outros";"Comercial";6618,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 1";"Passeio";111298,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 2";"Comercial";13808,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 3";"Passeio";676,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 4";"Comercial";37009,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 5";"Passeio";64,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 6";"Comercial";8043,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 7";"Comercial";25045,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 8";"Comercial";18522,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 9";"Moto";2648,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Outros";"Comercial";6261,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 1";"Passeio";137249,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 2";"Comercial";16381,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 3";"Passeio";763,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 4";"Comercial";38349,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 5";"Passeio";70,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 6";"Comercial";8067,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 7";"Comercial";25484,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 8";"Comercial";18870,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 9";"Moto";3167,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Outros";"Comercial";6322,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 1";"Passeio";599552,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 2";"Comercial";49488,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 3";"Passeio";1177,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 4";"Comercial";51919,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 5";"Passeio";117,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 6";"Comercial";8353,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 7";"Comercial";31404,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 8";"Comercial";19777,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 9";"Moto";20675,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Crescente";"1 Sul (Mairiporã)";"N/I";"Outros";"Comercial";8736,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Crescente";"2 (Vargem)";"N/I";"Categoria 1";"Passeio";209509,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Crescente";"2 (Vargem)";"N/I";"Categoria 2";"Comercial";24302,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Crescente";"2 (Vargem)";"N/I";"Categoria 3";"Passeio";768,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Crescente";"2 (Vargem)";"N/I";"Categoria 4";"Comercial";43972,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Crescente";"2 (Vargem)";"N/I";"Categoria 5";"Passeio";88,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Crescente";"2 (Vargem)";"N/I";"Categoria 6";"Comercial";9565,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Crescente";"2 (Vargem)";"N/I";"Categoria 7";"Comercial";34596,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Crescente";"2 (Vargem)";"N/I";"Categoria 8";"Comercial";24809,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Crescente";"2 (Vargem)";"N/I";"Categoria 9";"Moto";10199,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Crescente";"2 (Vargem)";"N/I";"Outros";"Comercial";10784,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Crescente";"3 (Cambuí)";"N/I";"Categoria 1";"Passeio";131478,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Crescente";"3 (Cambuí)";"N/I";"Categoria 2";"Comercial";20457,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Crescente";"3 (Cambuí)";"N/I";"Categoria 3";"Passeio";585,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Crescente";"3 (Cambuí)";"N/I";"Categoria 4";"Comercial";40631,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Crescente";"3 (Cambuí)";"N/I";"Categoria 5";"Passeio";83,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Crescente";"3 (Cambuí)";"N/I";"Categoria 6";"Comercial";8476,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Crescente";"3 (Cambuí)";"N/I";"Categoria 7";"Comercial";31836,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Crescente";"3 (Cambuí)";"N/I";"Categoria 8";"Comercial";23869,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Crescente";"3 (Cambuí)";"N/I";"Categoria 9";"Moto";6148,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Crescente";"3 (Cambuí)";"N/I";"Outros";"Comercial";11022,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 1";"Passeio";92635,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 2";"Comercial";17000,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 3";"Passeio";582,00
