concessionaria;mes_ano;sentido;praca;tipo_cobranca;categoria;tipo_de_veiculo;volume_total
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"2 (Vargem)";"N/I";"Outros";"Comercial";8337,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"3 (Cambuí)";"N/I";"Categoria 1";"Passeio";282946,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"3 (Cambuí)";"N/I";"Categoria 2";"Comercial";25999,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"3 (Cambuí)";"N/I";"Categoria 3";"Passeio";1243,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"3 (Cambuí)";"N/I";"Categoria 4";"Comercial";30303,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"3 (Cambuí)";"N/I";"Categoria 5";"Passeio";171,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"3 (Cambuí)";"N/I";"Categoria 6";"Comercial";19231,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"3 (Cambuí)";"N/I";"Categoria 7";"Comercial";15294,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"3 (Cambuí)";"N/I";"Categoria 8";"Comercial";21997,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"3 (Cambuí)";"N/I";"Categoria 9";"Moto";5364,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"3 (Cambuí)";"N/I";"Outros";"Comercial";8447,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 1";"Passeio";216267,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 2";"Comercial";23439,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 3";"Passeio";1237,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 4";"Comercial";32179,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 5";"Passeio";149,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 6";"Comercial";17167,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 7";"Comercial";16815,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 8";"Comercial";24452,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 9";"Moto";2909,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"4 (São Gonçalo)";"N/I";"Outros";"Comercial";8461,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 1";"Passeio";196077,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 2";"Comercial";20710,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 3";"Passeio";1143,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 4";"Comercial";30876,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 5";"Passeio";143,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 6";"Comercial";18094,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 7";"Comercial";14312,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 8";"Comercial";26270,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 9";"Moto";2426,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Outros";"Comercial";9176,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 1";"Passeio";170844,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 2";"Comercial";18391,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 3";"Passeio";1026,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 4";"Comercial";26950,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 5";"Passeio";145,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 6";"Comercial";16668,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 7";"Comercial";12018,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 8";"Comercial";17565,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 9";"Moto";2421,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Outros";"Comercial";5075,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 1";"Passeio";171525,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 2";"Comercial";18010,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 3";"Passeio";957,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 4";"Comercial";25826,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 5";"Passeio";126,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 6";"Comercial";16336,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 7";"Comercial";11876,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 8";"Comercial";17055,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 9";"Moto";3593,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Outros";"Comercial";4984,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 1";"Passeio";195167,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 2";"Comercial";20398,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 3";"Passeio";1153,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 4";"Comercial";26661,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 5";"Passeio";164,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 6";"Comercial";16908,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 7";"Comercial";11831,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 8";"Comercial";16988,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 9";"Moto";3424,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Crescente";"8 (Itatiaiuçu)";"N/I";"Outros";"Comercial";4993,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 1";"Passeio";781611,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 2";"Comercial";57311,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 3";"Passeio";1577,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 4";"Comercial";39500,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 5";"Passeio";391,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 6";"Comercial";20519,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 7";"Comercial";14830,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 8";"Comercial";14273,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 9";"Moto";22163,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Outros";"Comercial";4256,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"2 (Vargem)";"N/I";"Categoria 1";"Passeio";319954,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"2 (Vargem)";"N/I";"Categoria 2";"Comercial";29399,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"2 (Vargem)";"N/I";"Categoria 3";"Passeio";985,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"2 (Vargem)";"N/I";"Categoria 4";"Comercial";33845,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"2 (Vargem)";"N/I";"Categoria 5";"Passeio";164,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"2 (Vargem)";"N/I";"Categoria 6";"Comercial";20922,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"2 (Vargem)";"N/I";"Categoria 7";"Comercial";19309,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"2 (Vargem)";"N/I";"Categoria 8";"Comercial";22063,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"2 (Vargem)";"N/I";"Categoria 9";"Moto";9295,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"2 (Vargem)";"N/I";"Outros";"Comercial";6411,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 1";"Passeio";217737,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 2";"Comercial";24782,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 3";"Passeio";1037,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 4";"Comercial";31592,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 5";"Passeio";178,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 6";"Comercial";18604,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 7";"Comercial";17709,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 8";"Comercial";21262,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 9";"Moto";5024,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"3 (Cambuí)";"N/I";"Outros";"Comercial";6312,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 1";"Passeio";159286,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 2";"Comercial";21619,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 3";"Passeio";989,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 4";"Comercial";34422,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 5";"Passeio";175,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 6";"Comercial";19531,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 7";"Comercial";17750,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 8";"Comercial";22627,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 9";"Moto";2512,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"4 (São Gonçalo)";"N/I";"Outros";"Comercial";6092,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 1";"Passeio";148343,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 2";"Comercial";19844,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 3";"Passeio";930,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 4";"Comercial";34375,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 5";"Passeio";151,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 6";"Comercial";20379,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 7";"Comercial";16875,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 8";"Comercial";22060,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 9";"Moto";2159,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Outros";"Comercial";5576,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 1";"Passeio";129484,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 2";"Comercial";16638,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 3";"Passeio";842,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 4";"Comercial";29512,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 5";"Passeio";156,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 6";"Comercial";15226,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 7";"Comercial";14858,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 8";"Comercial";19594,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 9";"Moto";2179,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Outros";"Comercial";4776,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 1";"Passeio";133608,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 2";"Comercial";16402,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 3";"Passeio";858,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 4";"Comercial";28328,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 5";"Passeio";147,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 6";"Comercial";14908,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 7";"Comercial";14439,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 8";"Comercial";18918,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 9";"Moto";3417,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Outros";"Comercial";4614,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 1";"Passeio";162000,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 2";"Comercial";19434,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 3";"Passeio";1071,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 4";"Comercial";29010,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 5";"Passeio";173,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 6";"Comercial";15011,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 7";"Comercial";14551,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 8";"Comercial";18412,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 9";"Moto";3335,00
"AUTOPISTA FERNÃO DIAS";"01/01/2016";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Outros";"Comercial";4214,00
"AUTOPISTA FERNÃO DIAS";"01/02/2016";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 1";"Passeio";755763,00
"AUTOPISTA FERNÃO DIAS";"01/02/2016";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 2";"Comercial";59002,00
"AUTOPISTA FERNÃO DIAS";"01/02/2016";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 3";"Passeio";1442,00
"AUTOPISTA FERNÃO DIAS";"01/02/2016";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 4";"Comercial";40568,00
"AUTOPISTA FERNÃO DIAS";"01/02/2016";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 5";"Passeio";489,00
"AUTOPISTA FERNÃO DIAS";"01/02/2016";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 6";"Comercial";18896,00
"AUTOPISTA FERNÃO DIAS";"01/02/2016";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 7";"Comercial";14899,00
"AUTOPISTA FERNÃO DIAS";"01/02/2016";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 8";"Comercial";14759,00
"AUTOPISTA FERNÃO DIAS";"01/02/2016";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 9";"Moto";21960,00
"AUTOPISTA FERNÃO DIAS";"01/02/2016";"Crescente";"1 Sul (Mairiporã)";"N/I";"Outros";"Comercial";6487,00
"AUTOPISTA FERNÃO DIAS";"01/02/2016";"Crescente";"2 (Vargem)";"N/I";"Categoria 1";"Passeio";300785,00
"AUTOPISTA FERNÃO DIAS";"01/02/2016";"Crescente";"2 (Vargem)";"N/I";"Categoria 2";"Comercial";30253,00
"AUTOPISTA FERNÃO DIAS";"01/02/2016";"Crescente";"2 (Vargem)";"N/I";"Categoria 3";"Passeio";1048,00
"AUTOPISTA FERNÃO DIAS";"01/02/2016";"Crescente";"2 (Vargem)";"N/I";"Categoria 4";"Comercial";30775,00
"AUTOPISTA FERNÃO DIAS";"01/02/2016";"Crescente";"2 (Vargem)";"N/I";"Categoria 5";"Passeio";158,00
"AUTOPISTA FERNÃO DIAS";"01/02/2016";"Crescente";"2 (Vargem)";"N/I";"Categoria 6";"Comercial";21726,00
"AUTOPISTA FERNÃO DIAS";"01/02/2016";"Crescente";"2 (Vargem)";"N/I";"Categoria 7";"Comercial";17030,00
"AUTOPISTA FERNÃO DIAS";"01/02/2016";"Crescente";"2 (Vargem)";"N/I";"Categoria 8";"Comercial";23826,00
"AUTOPISTA FERNÃO DIAS";"01/02/2016";"Crescente";"2 (Vargem)";"N/I";"Categoria 9";"Moto";10429,00
"AUTOPISTA FERNÃO DIAS";"01/02/2016";"Crescente";"2 (Vargem)";"N/I";"Outros";"Comercial";9798,00
"AUTOPISTA FERNÃO DIAS";"01/02/2016";"Crescente";"3 (Cambuí)";"N/I";"Categoria 1";"Passeio";195159,00
"AUTOPISTA FERNÃO DIAS";"01/02/2016";"Crescente";"3 (Cambuí)";"N/I";"Categoria 2";"Comercial";25240,00
"AUTOPISTA FERNÃO DIAS";"01/02/2016";"Crescente";"3 (Cambuí)";"N/I";"Categoria 3";"Passeio";872,00
"AUTOPISTA FERNÃO DIAS";"01/02/2016";"Crescente";"3 (Cambuí)";"N/I";"Categoria 4";"Comercial";27851,00
"AUTOPISTA FERNÃO DIAS";"01/02/2016";"Crescente";"3 (Cambuí)";"N/I";"Categoria 5";"Passeio";139,00
"AUTOPISTA FERNÃO DIAS";"01/02/2016";"Crescente";"3 (Cambuí)";"N/I";"Categoria 6";"Comercial";18892,00
"AUTOPISTA FERNÃO DIAS";"01/02/2016";"Crescente";"3 (Cambuí)";"N/I";"Categoria 7";"Comercial";15607,00
"AUTOPISTA FERNÃO DIAS";"01/02/2016";"Crescente";"3 (Cambuí)";"N/I";"Categoria 8";"Comercial";23638,00
"AUTOPISTA FERNÃO DIAS";"01/02/2016";"Crescente";"3 (Cambuí)";"N/I";"Categoria 9";"Moto";4942,00
"AUTOPISTA FERNÃO DIAS";"01/02/2016";"Crescente";"3 (Cambuí)";"N/I";"Outros";"Comercial";9808,00
"AUTOPISTA FERNÃO DIAS";"01/02/2016";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 1";"Passeio";134045,00
"AUTOPISTA FERNÃO DIAS";"01/02/2016";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 2";"Comercial";21683,00
"AUTOPISTA FERNÃO DIAS";"01/02/2016";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 3";"Passeio";918,00
